_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,no_of_persons,no_of_persons:confidence,person_plural,person_plural:confidence,person_singular_dom,person_singular_dom:confidence,person_singular_nondom,person_singular_nondom:confidence,image_url,no_of_persons_gold,no_of_persons_gold_reason,person_plural_gold,person_plural_gold_reason,person_singular_dom_gold,person_singular_dom_gold_reason,person_singular_nondom_gold,person_singular_nondom_gold_reason
882949505,false,finalized,3,2/18/2016 20:45:32,one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/commons/4/4d/Abbatia_CIST_Sbernadiensis_27a.jpg,,,,,,,,
882949506,false,finalized,3,2/18/2016 20:51:42,one_person,1.0,,,,,female,0.6667,http://upload.wikimedia.org/wikipedia/commons/7/78/Porzellanmanufaktur_Ludwigsburg_Rosentraummalen.jpg,,,,,,,,
882949507,false,finalized,3,2/18/2016 20:49:46,several_persons_but_one_persons_depiction_is_dominant,0.6698,,,female,0.6698,,0,http://upload.wikimedia.org/wikipedia/commons/1/12/Bundesarchiv_Bild_183-1989-0103-010%2C_Weimar-Porzellan%2C_Malerei.jpg,,,,,,,,
882949508,false,finalized,3,2/18/2016 20:48:42,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/1/15/Kersting_-_Entwurf_f%C3%BCr_einen_Wandteller_-_1818.jpg,,,,,,,,
882949509,false,finalized,3,2/18/2016 20:47:45,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/c/c9/Cologne_Germany_Kaufmannsgehilfenbrief-IHK-K%C3%B6ln-Innenseite.jpg,,,,,,,,
882949510,false,finalized,3,2/18/2016 20:51:42,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/0/06/Umbrella.png,,,,,,,,
882949511,false,finalized,3,2/18/2016 20:49:46,several_persons_no_single_persons_depiction_is_dominant,1.0,mixed_but_predominantly_female_persons,1.0,,,,,http://upload.wikimedia.org/wikipedia/commons/6/6b/Anton_Doll_Schirmverk%C3%A4ufer.jpg,,,,,,,,
882949512,false,finalized,3,2/18/2016 20:48:42,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/4/45/Ombrelles.jpg,,,,,,,,
882949513,false,finalized,3,2/18/2016 20:50:15,several_persons_no_single_persons_depiction_is_dominant,0.6667,mixed_equal_amount_of_male_and_female_persons,0.3333,,0,,,http://upload.wikimedia.org/wikipedia/commons/d/d4/Gustave_Caillebotte_-_Jour_de_pluie_%C3%A0_Paris.jpg,,,,,,,,
882949514,false,finalized,3,2/18/2016 20:47:13,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/1/14/BlueWhaleSkeleton.jpg,,,,,,,,
882949515,false,finalized,3,2/18/2016 20:46:40,one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/commons/1/1d/Europasaurus_Praeparation.JPG,,,,,,,,
882949516,false,finalized,3,2/18/2016 20:51:42,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/5/56/Schlachter_P7100251a.JPG,,,,,,,,
882949517,false,finalized,3,2/18/2016 20:46:50,one_person,1.0,,,,,male,0.6667,http://upload.wikimedia.org/wikipedia/commons/8/83/Hafenarbeit.JPG,,,,,,,,
882949518,false,finalized,3,2/18/2016 20:47:20,several_persons_no_single_persons_depiction_is_dominant,0.6562,only_male,0.6562,,0,,,http://upload.wikimedia.org/wikipedia/commons/4/48/Dockers%27_work_difference.jpg,,,,,,,,
882949519,false,finalized,3,2/18/2016 20:50:15,several_persons_no_single_persons_depiction_is_dominant,0.6667,only_male,0.3333,,0,,,http://upload.wikimedia.org/wikipedia/commons/6/6c/Hamburger_Hafen_1900_Kaiarbeiter_am_Kai.jpg,,,,,,,,
882949520,false,finalized,3,2/18/2016 20:47:13,no_person,0.6667,,,,,,0,http://upload.wikimedia.org/wikipedia/commons/b/b3/Hafenarbeit1.JPG,,,,,,,,
882949521,false,finalized,3,2/18/2016 20:45:00,several_persons_no_single_persons_depiction_is_dominant,0.6667,only_male,0.3333,,0,,,http://upload.wikimedia.org/wikipedia/commons/4/48/1893-Gaengev-Aug-Schacht.gif,,,,,,,,
882949522,false,finalized,3,2/18/2016 20:48:42,several_persons_no_single_persons_depiction_is_dominant,1.0,only_male,1.0,,,,,http://upload.wikimedia.org/wikipedia/commons/c/c7/Bundesarchiv_Bild_102-11008%2C_Hamburg%2C_Arbeitslose_Hafenarbeiter_im_Hafenviertel.jpg,,,,,,,,
882949523,false,finalized,3,2/18/2016 20:45:00,several_persons_no_single_persons_depiction_is_dominant,1.0,only_male,1.0,,,,,http://upload.wikimedia.org/wikipedia/commons/9/9c/Stevedores_ny_1912.jpg,,,,,,,,
882949524,false,finalized,3,2/18/2016 20:47:20,several_persons_no_single_persons_depiction_is_dominant,1.0,only_male,1.0,,,,,http://upload.wikimedia.org/wikipedia/commons/thumb/4/43/New_York%2C_New_York_-_Longshoremen._This_shows_the_prevailing_method_of_transferring_bananas_from_the_end_on_the..._-_NARA_-_518789.tif/lossy-page1-500px-New_York%2C_New_York_-_Longshoremen._This_shows_the_prevailing_method_of_transferring_bananas_from_the_end_on_the..._-_NARA_-_518789.tif.jpg,,,,,,,,
882949525,false,finalized,3,2/18/2016 20:46:50,one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/commons/2/22/Baureihe52Heizer.jpg,,,,,,,,
882949526,false,finalized,3,2/18/2016 20:47:45,one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/commons/5/54/Boiler_man.jpg,,,,,,,,
882949527,false,finalized,3,2/18/2016 20:47:45,one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/commons/9/94/Peter_parler.jpg,,,,,,,,
882949528,false,finalized,3,2/18/2016 20:49:46,several_persons_no_single_persons_depiction_is_dominant,0.6492,gender_is_not_recognizable,0.3302,,0,,,http://upload.wikimedia.org/wikipedia/commons/3/3b/Chodowiecki_Basedow_Tafel_19_d.jpg,,,,,,,,
882949529,false,finalized,3,2/18/2016 20:49:12,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/4/47/Flat-iron-stove.jpg,,,,,,,,
882949530,false,finalized,3,2/18/2016 20:46:50,one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/commons/c/c2/A_Tailor_at_Work_%286920059143%29.jpg,,,,,,,,
882949531,false,finalized,3,2/18/2016 20:45:32,several_persons_no_single_persons_depiction_is_dominant,0.6562,only_female,0.6562,,0,,,http://upload.wikimedia.org/wikipedia/commons/d/da/Bundesarchiv_Bild_183-K0508-0004-001%2C_Leipzig%2C_25_Jahre_Verlag_f%C3%BCr_die_Frau.jpg,,,,,,,,
882949532,false,finalized,3,2/18/2016 20:46:50,several_persons_but_one_persons_depiction_is_dominant,0.6667,,0,male,0.6667,,,http://upload.wikimedia.org/wikipedia/commons/4/4a/Bundesarchiv_Bild_183-53194-0002%2C_Gera%2C_%22Modezentrum%22.jpg,,,,,,,,
882949533,false,finalized,3,2/18/2016 20:46:40,one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/de/4/48/SchneiderMA.png,,,,,,,,
882949534,false,finalized,3,2/18/2016 20:47:45,several_persons_but_one_persons_depiction_is_dominant,0.6667,,0,male,0.6667,,,http://upload.wikimedia.org/wikipedia/commons/e/e5/Schneider-1568.png,,,,,,,,
882949535,false,finalized,3,2/18/2016 20:46:50,several_persons_no_single_persons_depiction_is_dominant,0.6667,mixed_but_predominantly_male_persons,0.6667,,,,,http://upload.wikimedia.org/wikipedia/commons/c/c7/Mens_Styles_NY_Tailor_1914_Young_Men.jpg,,,,,,,,
882949536,false,finalized,3,2/18/2016 20:49:12,several_persons_but_one_persons_depiction_is_dominant,1.0,,,male,1.0,,,http://upload.wikimedia.org/wikipedia/commons/b/ba/Bundestagsfrack-vorn.jpg,,,,,,,,
882949537,false,finalized,3,2/18/2016 20:51:42,one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/commons/5/57/Bundestagsfrack-fliege.jpg,,,,,,,,
882949538,false,finalized,3,2/18/2016 20:49:46,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/b/b4/Bundestagsfrack-vorn-nah1.jpg,,,,,,,,
882949539,false,finalized,3,2/18/2016 20:46:40,one_person,1.0,,,,,gender_is_not_recognizable,0.6562,http://upload.wikimedia.org/wikipedia/commons/d/df/Bundestagsfrack-hinten.jpg,,,,,,,,
882949540,false,finalized,3,2/18/2016 20:49:46,one_person,1.0,,,,,female,1.0,http://upload.wikimedia.org/wikipedia/commons/2/26/Ruth_Behar.jpg,,,,,,,,
882949541,false,finalized,3,2/18/2016 20:48:42,one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/commons/a/aa/Martin_von_Hildebrand_20090415.jpg,,,,,,,,
882949542,false,finalized,3,2/18/2016 20:47:13,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/9/93/Echapement.jpg,,,,,,,,
882949543,false,finalized,3,2/18/2016 20:47:49,one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/commons/f/f8/Kartograph.jpg,,,,,,,,
882949544,false,finalized,3,2/18/2016 20:50:15,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/9/94/German_merchantmarine_mate_licence_-_1962.png,,,,,,,,
882949545,false,finalized,3,2/18/2016 20:47:45,one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/commons/f/f3/Gunsmith.jpg,,,,,,,,
882949546,false,finalized,3,2/18/2016 20:46:40,several_persons_no_single_persons_depiction_is_dominant,1.0,only_male,1.0,,,,,http://upload.wikimedia.org/wikipedia/commons/0/0c/Buechsenschmidt-1568.png,,,,,,,,
882949547,false,finalized,3,2/18/2016 20:46:50,one_person,1.0,,,,,gender_is_not_recognizable,0.6667,http://upload.wikimedia.org/wikipedia/commons/7/7f/Checkering_Duane1.JPG,,,,,,,,
882949548,false,finalized,3,2/18/2016 20:49:12,several_persons_no_single_persons_depiction_is_dominant,0.6512,only_male,0.6512,,,,0,http://upload.wikimedia.org/wikipedia/de/1/19/Henry-Rox.jpg,,,,,,,,
882949549,false,finalized,3,2/18/2016 20:51:42,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/f/f6/FachaerzteDeutschland.png,,,,,,,,
882949550,false,finalized,3,2/18/2016 20:49:12,several_persons_no_single_persons_depiction_is_dominant,1.0,only_male,1.0,,,,,http://upload.wikimedia.org/wikipedia/commons/f/f8/Bundesarchiv_Bild_183-1987-0619-002%2C_Wismar%2C_Ausbildung_zum_Forstfacharbeiter.jpg,,,,,,,,
882949551,false,finalized,3,2/18/2016 20:45:32,several_persons_no_single_persons_depiction_is_dominant,0.6562,mixed_but_predominantly_male_persons,0.6562,,0,,,http://upload.wikimedia.org/wikipedia/commons/a/a0/Bertha_Benz_with_her_husband_Carl_Benz_in_a_Benz-Viktoria%2C_model_1894.jpg,,,,,,,,
882949552,false,finalized,3,2/18/2016 20:46:50,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/6/61/HGB_Vertretungsregelungen_in_Deutschland.png,,,,,,,,
882949553,false,finalized,3,2/18/2016 20:45:37,one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/commons/6/6d/John_Hullock_Drummond.jpg,,,,,,,,
882949554,false,finalized,3,2/18/2016 20:50:15,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/3/30/Bundesverfassungsgericht_Richterroben.jpg,,,,,,,,
882949555,false,finalized,3,2/18/2016 20:50:15,one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/commons/5/54/Mendel_I_033_r.jpg,,,,,,,,
882949556,false,finalized,3,2/18/2016 20:47:13,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/0/04/Dom_Sakristei_Brixen_2005-12-13.jpg,,,,,,,,
882949557,false,finalized,3,2/18/2016 20:46:40,several_persons_no_single_persons_depiction_is_dominant,1.0,only_male,1.0,,,,,http://upload.wikimedia.org/wikipedia/commons/e/e0/Bundesarchiv_Bild_183-R92793%2C_Brunnenbauer.jpg,,,,,,,,
882949558,false,finalized,3,2/18/2016 20:47:20,several_persons_no_single_persons_depiction_is_dominant,1.0,only_male,1.0,,,,,http://upload.wikimedia.org/wikipedia/commons/7/75/Taban_Air%27s_McDonnell_Douglas_MD-82.jpg,,,,,,,,
882949559,false,finalized,3,2/18/2016 20:48:42,one_person,1.0,,,,,gender_is_not_recognizable,0.6809,http://upload.wikimedia.org/wikipedia/commons/9/9e/Defense.gov_News_Photo_060803-F-2907C-107.jpg,,,,,,,,
882949560,false,finalized,3,2/18/2016 20:49:12,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/de/f/f9/Stein-Kopierfraeser.JPG,,,,,,,,
882949561,false,finalized,3,2/18/2016 20:47:20,one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/de/6/69/Steinarbeit.JPG,,,,,,,,
882949562,false,finalized,3,2/18/2016 20:49:46,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/de/3/3c/Kopier-Auto.jpg,,,,,,,,
882949563,false,finalized,3,2/18/2016 20:48:42,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/6/65/Kopierfraeser1.jpg,,,,,,,,
882949564,false,finalized,3,2/18/2016 20:50:15,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/7/7f/Kopierfr%C3%A4ser-Spanien.jpg,,,,,,,,
882949565,false,finalized,3,2/18/2016 20:49:46,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/c/cf/Staatstheater_Darmstadt_Mahlerwerckstadt.jpg,,,,,,,,
882949566,false,finalized,3,2/18/2016 20:46:50,one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/commons/c/cd/Korbmacher01.jpg,,,,,,,,
882949567,false,finalized,3,2/18/2016 20:47:45,one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/commons/5/52/Korbflechter_auf_Mittelaltermarkt.jpg,,,,,,,,
882949568,false,finalized,3,2/18/2016 20:46:50,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/c/c7/K%C3%BCrschnerflechten%2C_Hermann_Weide%2C_Korbmachermeister%2C_R%C3%B6tha_bei_Leipzig%2C_Anzeige1921.jpg,,,,,,,,
882949569,false,finalized,3,2/18/2016 20:47:13,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/d/dd/Flechte_auf_Stechkarre.jpg,,,,,,,,
882949570,false,finalized,3,2/18/2016 20:47:45,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/9/94/2011_12_30_Hauptschule_technische_Schiffsingausbildung_farbe.JPG,,,,,,,,
882949571,false,finalized,3,2/18/2016 20:51:42,one_person,0.6667,,,,,male,0.3333,http://upload.wikimedia.org/wikipedia/commons/2/2c/ZSG_-_Stadt_Z%C3%BCrich_2010-06-20_18-45-38.JPG,,,,,,,,
882949572,false,finalized,3,2/18/2016 20:47:13,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/9/92/Walldorf_Wappenbaum_Wappen_KFZ-Handwerk.JPG,,,,,,,,
882949573,false,finalized,3,2/18/2016 20:47:20,one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/commons/3/3a/Fahrwerksvermessung.jpg,,,,,,,,
882949574,false,finalized,3,2/18/2016 20:46:40,several_persons_no_single_persons_depiction_is_dominant,1.0,only_male,0.6667,,,,,http://upload.wikimedia.org/wikipedia/commons/2/2e/Fotothek_df_roe-neg_0006247_022_Kraftfahrzeugschlosser_bei_der_Reparatur_eines_M.jpg,,,,,,,,
882949575,false,finalized,3,2/18/2016 20:51:42,several_persons_but_one_persons_depiction_is_dominant,1.0,,,male,1.0,,,http://upload.wikimedia.org/wikipedia/commons/9/93/Bundesarchiv_B_145_Bild-F010147-0011%2C_Salzgitter_AG%2C_Bedienung_F%C3%B6rdermaschine.jpg,,,,,,,,
882949576,false,finalized,3,2/18/2016 20:47:13,one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/commons/3/37/Foerdermaschine_02.JPG,,,,,,,,
882949577,false,finalized,3,2/18/2016 20:47:20,several_persons_no_single_persons_depiction_is_dominant,1.0,mixed_but_predominantly_male_persons,0.6875,,,,,http://upload.wikimedia.org/wikipedia/commons/3/34/Sir_John_Everett_Millais_002.jpg,,,,,,,,
882949578,false,finalized,3,2/18/2016 20:47:20,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/7/7e/ZimmererSiegel.jpg,,,,,,,,
882949579,false,finalized,3,2/18/2016 20:47:45,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/7/7e/Noe_carpenters_tools.jpg,,,,,,,,
882949581,false,finalized,3,3/22/2016 17:32:49,several_persons_no_single_persons_depiction_is_dominant,0.6667,only_male,0.6667,,,,,http://upload.wikimedia.org/wikipedia/commons/0/07/Zimmermann_1880.jpg,,,,,,,,
882949582,false,finalized,3,3/22/2016 17:41:22,several_persons_but_one_persons_depiction_is_dominant,0.6667,,0,male,0.6667,,,http://upload.wikimedia.org/wikipedia/commons/d/d6/LipSyncRecording.jpg,,,,,,,,
882949583,false,finalized,3,3/22/2016 17:33:15,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/3/38/Vashon_Island_Coffee_Roasterie_-_roasting_pans_01.jpg,,,,,,,,
882949584,false,finalized,3,3/22/2016 17:36:04,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/b/bd/Coffee_roasting_grades.png,,,,,,,,
882949585,false,finalized,3,3/22/2016 17:32:34,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/7/73/Kaffeeroester.jpg,,,,,,,,
882949586,false,finalized,3,3/22/2016 17:33:43,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/1/1c/20110216_Kaffeer%C3%B6stmaschine_003.jpg,,,,,,,,
882949587,false,finalized,3,3/22/2016 17:32:34,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/f/fc/Coffee_Roasting_Machine.JPG,,,,,,,,
882949588,false,finalized,3,3/22/2016 19:34:06,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/0/05/Alter_Kaffeer%C3%B6ster_IMG_3169.JPG,,,,,,,,
882949589,false,finalized,3,3/22/2016 17:41:22,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/7/79/Laichingen_Heimatmuseum_Kaffeer%C3%B6sterei.jpg,,,,,,,,
882949590,false,finalized,3,3/22/2016 17:33:59,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/2/27/Kafferoster.jpg,,,,,,,,
882949591,false,finalized,3,3/22/2016 17:31:36,one_person,0.6667,,,,,male,0.6667,http://upload.wikimedia.org/wikipedia/commons/0/07/Furttenbach_Feuerwerk.jpg,,,,,,,,
882949592,false,finalized,3,3/22/2016 17:32:49,several_persons_no_single_persons_depiction_is_dominant,1.0,only_male,1.0,,,,,http://upload.wikimedia.org/wikipedia/commons/2/29/Bundesarchiv_Bild_105-DOA0680%2C_Deutsch-Ostafrika%2C_Daressalam%2C_Hotelboy.jpg,,,,,,,,
882949593,false,finalized,3,3/22/2016 17:30:33,several_persons_no_single_persons_depiction_is_dominant,1.0,only_male,1.0,,,,,http://upload.wikimedia.org/wikipedia/commons/2/2d/Pratt_%26_Whitney_Advanced_Ducted_Propulsor_engine_test.jpg,,,,,,,,
882949594,false,finalized,3,3/22/2016 19:34:06,several_persons_no_single_persons_depiction_is_dominant,1.0,only_female,1.0,,,,,http://upload.wikimedia.org/wikipedia/commons/2/25/Propulsion_engineer_Sandra_Greene%2C_left%2C_and_test_engineer_Cynthia_Sprader.jpg,,,,,,,,
882949595,false,finalized,3,3/22/2016 17:41:22,several_persons_but_one_persons_depiction_is_dominant,1.0,,,male,1.0,,,http://upload.wikimedia.org/wikipedia/commons/0/0e/3-D_Printed_Rocket_Injector_Prepped_for_Hot_Fire_Test.jpg,,,,,,,,
882949596,false,finalized,3,3/22/2016 17:33:15,one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/commons/1/16/Konstruktion.gif,,,,,,,,
882949597,false,finalized,3,3/22/2016 17:32:49,several_persons_no_single_persons_depiction_is_dominant,0.6667,mixed_equal_amount_of_male_and_female_persons,0.3333,,0,,,http://upload.wikimedia.org/wikipedia/commons/b/b7/FEMA_-_32438_-_Preliminary_Damage_Assessment_meeting_in_Ohio_for_Public_Assistance.jpg,,,,,,,,
882949598,false,finalized,3,3/22/2016 17:33:43,one_person,1.0,,,,,female,1.0,http://upload.wikimedia.org/wikipedia/commons/a/a1/K%C3%B6lnisches_Stadtmuseum_-_Zur_Sache_Sch%C3%A4tzchen_-_Rarit%C3%A4ten_aus_dem_Depot-9684.jpg,,,,,,,,
882949599,false,finalized,3,3/22/2016 19:34:06,one_person,0.6667,,0,,,male,0.6667,http://upload.wikimedia.org/wikipedia/commons/3/36/Rembrandt_Harmensz._van_Rijn_038.jpg,,,,,,,,
882949600,false,finalized,3,3/22/2016 17:41:22,several_persons_no_single_persons_depiction_is_dominant,0.6667,mixed_but_predominantly_male_persons,0.6667,,,,,http://upload.wikimedia.org/wikipedia/commons/3/31/La_scuola_di_Atene.jpg,,,,,,,,
882949601,false,finalized,3,3/22/2016 17:32:34,one_person,1.0,,,,,female,1.0,http://upload.wikimedia.org/wikipedia/commons/6/66/Bundesarchiv_Bild_183-W0129-0019%2C_Leipzig%2C_Apothekerin_mit_Feinwaage.jpg,,,,,,,,
882949602,false,finalized,3,3/22/2016 17:32:17,several_persons_no_single_persons_depiction_is_dominant,1.0,mixed_equal_amount_of_male_and_female_persons,0.3333,,,,,http://upload.wikimedia.org/wikipedia/commons/9/96/Goldschmidt-1568.png,,,,,,,,
882949603,false,finalized,3,3/22/2016 17:42:11,one_person,0.6667,,,,,male,0.6667,http://upload.wikimedia.org/wikipedia/commons/7/79/Blatner-1568.png,,,,,,,,
882949604,false,finalized,3,3/22/2016 17:31:03,one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/commons/6/6d/Belum_kehdingbruch_schmied_01.jpg,,,,,,,,
882949605,false,finalized,3,3/22/2016 17:34:11,one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/commons/a/aa/2008-08-17_smid_het_gietelinck.JPG,,,,,,,,
882949606,false,finalized,3,3/22/2016 17:34:27,several_persons_no_single_persons_depiction_is_dominant,1.0,only_male,1.0,,,,,http://upload.wikimedia.org/wikipedia/commons/9/94/Beckschlager-1568.png,,,,,,,,
882949607,false,finalized,3,3/22/2016 17:34:27,several_persons_no_single_persons_depiction_is_dominant,1.0,only_male,0.3333,,,,,http://upload.wikimedia.org/wikipedia/commons/8/82/Achilles_weapons_MNA_Naples.jpg,,,,,,,,
882949608,false,finalized,3,3/22/2016 17:32:34,several_persons_no_single_persons_depiction_is_dominant,1.0,only_male,1.0,,,,,http://upload.wikimedia.org/wikipedia/commons/3/32/Giordano_forge.jpg,,,,,,,,
882949609,false,finalized,3,3/22/2016 17:30:33,no_person,0.6913,,,,,,0,http://upload.wikimedia.org/wikipedia/de/6/68/Messerermuseum1.jpg,,,,,,,,
882949610,false,finalized,3,3/22/2016 17:33:15,one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/commons/f/f7/Landauer_I_023_v.jpg,,,,,,,,
882949611,false,finalized,3,3/22/2016 17:32:49,several_persons_no_single_persons_depiction_is_dominant,0.3333,mixed_but_predominantly_male_persons,0.3333,,0,,,http://upload.wikimedia.org/wikipedia/commons/0/05/Messerschmidt-1568.png,,,,,,,,
882949612,false,finalized,3,3/22/2016 17:34:09,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/5/57/DRK_Fachkraftabzeichen_Rettungshelfer.jpg,,,,,,,,
882949613,false,finalized,3,3/22/2016 17:32:34,one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/commons/5/50/ATM_interior.jpg,,,,,,,,
882949614,false,finalized,3,3/22/2016 19:34:06,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/f/f1/Modulstruktur_Automatenfachmann.JPG,,,,,,,,
882949615,false,finalized,3,3/22/2016 17:42:11,several_persons_no_single_persons_depiction_is_dominant,1.0,only_male,1.0,,,,,http://upload.wikimedia.org/wikipedia/commons/8/87/Bef%C3%BCllung_bzw._Entleerung_eines_MVV-Fahrkartenautomatens.JPG,,,,,,,,
882949616,false,finalized,3,3/22/2016 17:33:15,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/d/d7/Fahrschulauto_VW_Austria_St_Johann.JPG,,,,,,,,
882949617,false,finalized,3,3/22/2016 17:32:17,one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/commons/a/ae/Fotothek_df_n-13_0000346.jpg,,,,,,,,
882949618,false,finalized,3,3/22/2016 17:32:17,several_persons_no_single_persons_depiction_is_dominant,1.0,only_female,1.0,,,,,http://upload.wikimedia.org/wikipedia/commons/7/73/Make-up_artist.jpg,,,,,,,,
882949619,false,finalized,3,3/22/2016 17:30:33,several_persons_no_single_persons_depiction_is_dominant,0.6913,only_female,0.6913,,0,,,http://upload.wikimedia.org/wikipedia/commons/b/bd/Bundesarchiv_Bild_102-13230%2C_China%2C_Landarbeiterinnen.jpg,,,,,,,,
882949620,false,finalized,3,3/22/2016 17:32:49,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/8/84/Landarbeiterhaus_-_Gulfhaus_-_Museumsdorf_Cloppenburg.JPG,,,,,,,,
882949621,false,finalized,3,3/22/2016 17:41:22,no_person,0.6667,,,,,,0,http://upload.wikimedia.org/wikipedia/commons/8/8d/FFM_Guenthersburgpark_Saemann-Statue.jpg,,,,,,,,
882949622,false,finalized,3,3/22/2016 17:34:27,one_person,1.0,,,,,gender_is_not_recognizable,0.6667,http://upload.wikimedia.org/wikipedia/commons/4/4e/Stunt_Pyrotechnics_Luc_Viatour.jpg,,,,,,,,
882949623,false,finalized,3,3/22/2016 17:42:11,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/6/67/DeckelMaho-DMU50e-MachiningCenter.jpg,,,,,,,,
882949624,false,finalized,3,3/22/2016 17:31:03,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/7/74/Stranded_lamp_wire.jpg,,,,,,,,
882949625,false,finalized,3,3/22/2016 17:31:03,several_persons_no_single_persons_depiction_is_dominant,0.6893,only_male,0.6893,,0,,,http://upload.wikimedia.org/wikipedia/commons/b/b5/Bundesarchiv_Bild_183-1984-1126-029%2C_Berlin%2C_Jugendbrigade_Dieter_Wagenknecht%2C_Tapezierer.jpg,,,,,,,,
882949626,false,finalized,3,3/22/2016 17:42:11,no_person,0.6667,,0,,,,,http://upload.wikimedia.org/wikipedia/commons/f/fa/Wiener_Gewerbewappen_Tapezierer.jpg,,,,,,,,
882949627,false,finalized,3,3/22/2016 17:34:09,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/7/77/Wappen_der_Buchdrucker_Schriftsetzer_und_Fotosetzer.jpg,,,,,,,,
882949628,false,finalized,3,3/22/2016 17:33:15,several_persons_no_single_persons_depiction_is_dominant,1.0,only_male,1.0,,,,,http://upload.wikimedia.org/wikipedia/commons/4/4d/Setzer_bei_der_Maschinensatzverarbeitung.jpg,,,,,,,,
